province_code,district_code,neighborhood_code,province_name,district_name,neighborhood_name
30,30170,30170121,대전광역시,서구,평촌동
30,30170,30170122,대전광역시,서구,오동
30,30170,30170123,대전광역시,서구,우명동
30,30170,30170124,대전광역시,서구,원정동
30,30170,30170125,대전광역시,서구,용촌동
30,30170,30170126,대전광역시,서구,봉곡동
30,30170,30170127,대전광역시,서구,괴곡동
30,30170,30170128,대전광역시,서구,만년동
30,30200,30200101,대전광역시,유성구,원내동
30,30200,30200102,대전광역시,유성구,교촌동
30,30200,30200103,대전광역시,유성구,대정동
30,30200,30200104,대전광역시,유성구,용계동
30,30200,30200105,대전광역시,유성구,학하동
30,30200,30200106,대전광역시,유성구,계산동
30,30200,30200107,대전광역시,유성구,성북동
30,30200,30200108,대전광역시,유성구,세동
30,30200,30200109,대전광역시,유성구,송정동
30,30200,30200110,대전광역시,유성구,방동
30,30200,30200111,대전광역시,유성구,봉명동
30,30200,30200112,대전광역시,유성구,구암동
30,30200,30200113,대전광역시,유성구,덕명동
30,30200,30200114,대전광역시,유성구,원신흥동
30,30200,30200115,대전광역시,유성구,상대동
30,30200,30200116,대전광역시,유성구,복용동
30,30200,30200117,대전광역시,유성구,장대동
30,30200,30200118,대전광역시,유성구,갑동
30,30200,30200119,대전광역시,유성구,노은동
30,30200,30200120,대전광역시,유성구,지족동
30,30200,30200121,대전광역시,유성구,죽동
30,30200,30200122,대전광역시,유성구,궁동
30,30200,30200123,대전광역시,유성구,어은동
30,30200,30200124,대전광역시,유성구,구성동
30,30200,30200125,대전광역시,유성구,신성동
30,30200,30200126,대전광역시,유성구,가정동
30,30200,30200127,대전광역시,유성구,도룡동
30,30200,30200128,대전광역시,유성구,장동
30,30200,30200129,대전광역시,유성구,방현동
30,30200,30200130,대전광역시,유성구,화암동
30,30200,30200131,대전광역시,유성구,덕진동
30,30200,30200132,대전광역시,유성구,하기동
30,30200,30200133,대전광역시,유성구,추목동
30,30200,30200134,대전광역시,유성구,자운동
30,30200,30200135,대전광역시,유성구,신봉동
30,30200,30200136,대전광역시,유성구,수남동
30,30200,30200137,대전광역시,유성구,안산동
30,30200,30200138,대전광역시,유성구,외삼동
30,30200,30200139,대전광역시,유성구,반석동
30,30200,30200140,대전광역시,유성구,문지동
30,30200,30200141,대전광역시,유성구,전민동
30,30200,30200142,대전광역시,유성구,원촌동
30,30200,30200143,대전광역시,유성구,탑립동
30,30200,30200144,대전광역시,유성구,용산동
30,30200,30200145,대전광역시,유성구,봉산동
30,30200,30200146,대전광역시,유성구,관평동
30,30200,30200147,대전광역시,유성구,송강동
30,30200,30200148,대전광역시,유성구,금고동
30,30200,30200149,대전광역시,유성구,대동
30,30200,30200150,대전광역시,유성구,금탄동
30,30200,30200151,대전광역시,유성구,신동
30,30200,30200152,대전광역시,유성구,둔곡동
30,30200,30200153,대전광역시,유성구,구룡동
30,30230,30230101,대전광역시,대덕구,오정동
30,30230,30230102,대전광역시,대덕구,대화동
30,30230,30230103,대전광역시,대덕구,읍내동
30,30230,30230104,대전광역시,대덕구,연축동
30,30230,30230105,대전광역시,대덕구,신대동
30,30230,30230106,대전광역시,대덕구,와동
30,30230,30230107,대전광역시,대덕구,송촌동
30,30230,30230108,대전광역시,대덕구,법동
30,30230,30230109,대전광역시,대덕구,중리동
30,30230,30230110,대전광역시,대덕구,비래동
30,30230,30230111,대전광역시,대덕구,석봉동
30,30230,30230112,대전광역시,대덕구,목상동
30,30230,30230113,대전광역시,대덕구,문평동
30,30230,30230114,대전광역시,대덕구,신일동
30,30230,30230115,대전광역시,대덕구,덕암동
30,30230,30230116,대전광역시,대덕구,상서동
30,30230,30230117,대전광역시,대덕구,평촌동
30,30230,30230118,대전광역시,대덕구,장동
30,30230,30230119,대전광역시,대덕구,용호동
30,30230,30230120,대전광역시,대덕구,이현동
30,30230,30230121,대전광역시,대덕구,갈전동
30,30230,30230122,대전광역시,대덕구,부수동
30,30230,30230123,대전광역시,대덕구,황호동
30,30230,30230124,대전광역시,대덕구,삼정동
30,30230,30230125,대전광역시,대덕구,미호동
30,30230,30230126,대전광역시,대덕구,신탄진동
31,31110,31110101,울산광역시,중구,학성동
31,31110,31110102,울산광역시,중구,학산동
31,31110,31110103,울산광역시,중구,복산동
31,31110,31110104,울산광역시,중구,북정동
31,31110,31110105,울산광역시,중구,옥교동
31,31110,31110106,울산광역시,중구,성남동
31,31110,31110107,울산광역시,중구,교동
31,31110,31110108,울산광역시,중구,우정동
31,31110,31110109,울산광역시,중구,성안동
31,31110,31110110,울산광역시,중구,유곡동
31,31110,31110111,울산광역시,중구,태화동
31,31110,31110112,울산광역시,중구,다운동
31,31110,31110113,울산광역시,중구,동동
31,31110,31110114,울산광역시,중구,서동
31,31110,31110115,울산광역시,중구,남외동
31,31110,31110116,울산광역시,중구,장현동
31,31110,31110117,울산광역시,중구,약사동
31,31110,31110118,울산광역시,중구,반구동
31,31140,31140101,울산광역시,남구,무거동
31,31140,31140102,울산광역시,남구,옥동
31,31140,31140103,울산광역시,남구,두왕동
31,31140,31140104,울산광역시,남구,신정동
31,31140,31140105,울산광역시,남구,달동
31,31140,31140106,울산광역시,남구,삼산동
31,31140,31140107,울산광역시,남구,여천동
31,31140,31140108,울산광역시,남구,야음동
31,31140,31140109,울산광역시,남구,선암동
31,31140,31140110,울산광역시,남구,상개동
31,31140,31140111,울산광역시,남구,부곡동
31,31140,31140112,울산광역시,남구,고사동
31,31140,31140113,울산광역시,남구,성암동
31,31140,31140114,울산광역시,남구,황성동
31,31140,31140115,울산광역시,남구,용연동
31,31140,31140116,울산광역시,남구,남화동
31,31140,31140117,울산광역시,남구,용잠동
31,31140,31140118,울산광역시,남구,장생포동
31,31140,31140119,울산광역시,남구,매암동
31,31170,31170101,울산광역시,동구,방어동
31,31170,31170102,울산광역시,동구,화정동
31,31170,31170103,울산광역시,동구,일산동
31,31170,31170104,울산광역시,동구,전하동
31,31170,31170105,울산광역시,동구,미포동
31,31170,31170106,울산광역시,동구,주전동
31,31170,31170107,울산광역시,동구,동부동
31,31170,31170108,울산광역시,동구,서부동
31,31200,31200101,울산광역시,북구,창평동
31,31200,31200102,울산광역시,북구,호계동
31,31200,31200103,울산광역시,북구,매곡동
31,31200,31200104,울산광역시,북구,가대동
31,31200,31200105,울산광역시,북구,신천동
31,31200,31200106,울산광역시,북구,중산동
31,31200,31200107,울산광역시,북구,상안동
31,31200,31200108,울산광역시,북구,천곡동
31,31200,31200109,울산광역시,북구,달천동
31,31200,31200110,울산광역시,북구,시례동
31,31200,31200111,울산광역시,북구,무룡동
31,31200,31200112,울산광역시,북구,구유동
31,31200,31200113,울산광역시,북구,정자동
31,31200,31200114,울산광역시,북구,신명동
31,31200,31200115,울산광역시,북구,대안동
31,31200,31200116,울산광역시,북구,당사동
31,31200,31200117,울산광역시,북구,신현동
31,31200,31200118,울산광역시,북구,산하동
31,31200,31200119,울산광역시,북구,어물동
31,31200,31200120,울산광역시,북구,명촌동
31,31200,31200121,울산광역시,북구,진장동
31,31200,31200122,울산광역시,북구,연암동
31,31200,31200123,울산광역시,북구,효문동
31,31200,31200124,울산광역시,북구,양정동
31,31200,31200125,울산광역시,북구,화봉동
31,31200,31200126,울산광역시,북구,송정동
31,31200,31200127,울산광역시,북구,염포동
31,31710,31710250,울산광역시,울주군,온산읍
31,31710,31710253,울산광역시,울주군,언양읍
31,31710,31710256,울산광역시,울주군,온양읍
31,31710,31710259,울산광역시,울주군,범서읍
31,31710,31710262,울산광역시,울주군,청량읍
31,31710,31710265,울산광역시,울주군,삼남읍
31,31710,31710310,울산광역시,울주군,서생면
31,31710,31710340,울산광역시,울주군,웅촌면
31,31710,31710360,울산광역시,울주군,두동면
31,31710,31710370,울산광역시,울주군,두서면
31,31710,31710380,울산광역시,울주군,상북면
31,31710,31710400,울산광역시,울주군,삼동면
36,36110,36110101,세종특별자치시,,반곡동
36,36110,36110102,세종특별자치시,,소담동
36,36110,36110103,세종특별자치시,,보람동
36,36110,36110104,세종특별자치시,,대평동
36,36110,36110105,세종특별자치시,,가람동
36,36110,36110106,세종특별자치시,,한솔동
36,36110,36110107,세종특별자치시,,나성동
36,36110,36110108,세종특별자치시,,새롬동
36,36110,36110109,세종특별자치시,,다정동
36,36110,36110110,세종특별자치시,,어진동
36,36110,36110111,세종특별자치시,,종촌동
36,36110,36110112,세종특별자치시,,고운동
36,36110,36110113,세종특별자치시,,아름동
36,36110,36110114,세종특별자치시,,도담동
36,36110,36110115,,세종특별자치시,산울동
36,36110,36110116,,세종특별자치시,해밀동
36,36110,36110117,,세종특별자치시,합강동
36,36110,36110118,,세종특별자치시,집현동
36,36110,36110119,세종특별자치시,,세종동
36,36110,36110120,세종특별자치시,,누리동
36,36110,36110121,세종특별자치시,,한별동
36,36110,36110122,세종특별자치시,,다솜동
36,36110,36110123,세종특별자치시,,용호동
36,36110,36110250,세종특별자치시,,조치원읍
36,36110,36110310,세종특별자치시,,연기면
36,36110,36110320,세종특별자치시,,연동면
36,36110,36110330,세종특별자치시,,부강면
36,36110,36110340,세종특별자치시,,금남면
36,36110,36110350,세종특별자치시,,장군면
36,36110,36110360,세종특별자치시,,연서면
36,36110,36110370,세종특별자치시,,전의면
36,36110,36110380,세종특별자치시,,전동면
36,36110,36110390,세종특별자치시,,소정면
41,41111,41111000,경기도,수원시,장안구
41,41111,41111129,경기도,수원시 장안구,파장동
41,41111,41111130,경기도,수원시 장안구,정자동
41,41111,41111131,경기도,수원시 장안구,이목동
41,41111,41111132,경기도,수원시 장안구,율전동
41,41111,41111133,경기도,수원시 장안구,천천동
41,41111,41111134,경기도,수원시 장안구,영화동
41,41111,41111135,경기도,수원시 장안구,송죽동
41,41111,41111136,경기도,수원시 장안구,조원동
41,41111,41111137,경기도,수원시 장안구,연무동
41,41111,41111138,경기도,수원시 장안구,상광교동
41,41111,41111139,경기도,수원시 장안구,하광교동
41,41113,41113000,경기도,수원시,권선구
41,41113,41113126,경기도,수원시 권선구,세류동
41,41113,41113127,경기도,수원시 권선구,평동
41,41113,41113128,경기도,수원시 권선구,고색동
41,41113,41113129,경기도,수원시 권선구,오목천동
41,41113,41113130,경기도,수원시 권선구,평리동
41,41113,41113131,경기도,수원시 권선구,서둔동
41,41113,41113132,경기도,수원시 권선구,구운동
41,41113,41113133,경기도,수원시 권선구,탑동
41,41113,41113134,경기도,수원시 권선구,금곡동
41,41113,41113135,경기도,수원시 권선구,호매실동
41,41113,41113136,경기도,수원시 권선구,곡반정동
41,41113,41113137,경기도,수원시 권선구,권선동
41,41113,41113138,경기도,수원시 권선구,장지동
41,41113,41113139,경기도,수원시 권선구,대황교동
41,41113,41113140,경기도,수원시 권선구,입북동
41,41113,41113141,경기도,수원시 권선구,당수동
41,41115,41115000,경기도,수원시,팔달구
41,41115,41115120,경기도,수원시 팔달구,팔달로1가
41,41115,41115121,경기도,수원시 팔달구,팔달로2가
41,41115,41115122,경기도,수원시 팔달구,팔달로3가
41,41115,41115123,경기도,수원시 팔달구,남창동
41,41115,41115124,경기도,수원시 팔달구,영동
41,41115,41115125,경기도,수원시 팔달구,중동
41,41115,41115126,경기도,수원시 팔달구,구천동
41,41115,41115127,경기도,수원시 팔달구,남수동
41,41115,41115128,경기도,수원시 팔달구,매향동
41,41115,41115129,경기도,수원시 팔달구,북수동
41,41115,41115130,경기도,수원시 팔달구,신풍동
41,41115,41115131,경기도,수원시 팔달구,장안동
41,41115,41115132,경기도,수원시 팔달구,교동
41,41115,41115133,경기도,수원시 팔달구,매교동
41,41115,41115134,경기도,수원시 팔달구,매산로1가
41,41115,41115135,경기도,수원시 팔달구,매산로2가
41,41115,41115136,경기도,수원시 팔달구,매산로3가
41,41115,41115137,경기도,수원시 팔달구,고등동
41,41115,41115138,경기도,수원시 팔달구,화서동
41,41115,41115139,경기도,수원시 팔달구,지동
41,41115,41115140,경기도,수원시 팔달구,우만동
41,41115,41115141,경기도,수원시 팔달구,인계동
41,41117,41117000,경기도,수원시,영통구
41,41117,41117101,경기도,수원시 영통구,매탄동
41,41117,41117102,경기도,수원시 영통구,원천동
41,41117,41117103,경기도,수원시 영통구,이의동
41,41117,41117104,경기도,수원시 영통구,하동
41,41117,41117105,경기도,수원시 영통구,영통동
41,41117,41117106,경기도,수원시 영통구,신동
41,41117,41117107,경기도,수원시 영통구,망포동
41,41131,41131000,경기도,성남시,수정구
41,41131,41131101,경기도,성남시 수정구,신흥동
41,41131,41131102,경기도,성남시 수정구,태평동
41,41131,41131103,경기도,성남시 수정구,수진동
41,41131,41131104,경기도,성남시 수정구,단대동
41,41131,41131105,경기도,성남시 수정구,산성동
41,41131,41131106,경기도,성남시 수정구,양지동
41,41131,41131107,경기도,성남시 수정구,복정동
41,41131,41131108,경기도,성남시 수정구,창곡동
41,41131,41131109,경기도,성남시 수정구,신촌동
41,41131,41131110,경기도,성남시 수정구,오야동
41,41131,41131111,경기도,성남시 수정구,심곡동
41,41131,41131112,경기도,성남시 수정구,고등동
41,41131,41131113,경기도,성남시 수정구,상적동
41,41131,41131114,경기도,성남시 수정구,둔전동
41,41131,41131115,경기도,성남시 수정구,시흥동
41,41131,41131116,경기도,성남시 수정구,금토동
41,41131,41131117,경기도,성남시 수정구,사송동
41,41133,41133000,경기도,성남시,중원구
41,41133,41133101,경기도,성남시 중원구,성남동
41,41133,41133103,경기도,성남시 중원구,금광동
41,41133,41133104,경기도,성남시 중원구,은행동
41,41133,41133105,경기도,성남시 중원구,상대원동
41,41133,41133106,경기도,성남시 중원구,여수동
41,41133,41133107,경기도,성남시 중원구,도촌동
41,41133,41133108,경기도,성남시 중원구,갈현동
41,41133,41133109,경기도,성남시 중원구,하대원동
41,41133,41133132,경기도,성남시 중원구,중앙동
41,41135,41135000,경기도,성남시,분당구
41,41135,41135101,경기도,성남시 분당구,분당동
41,41135,41135102,경기도,성남시 분당구,수내동
41,41135,41135103,경기도,성남시 분당구,정자동
41,41135,41135104,경기도,성남시 분당구,율동
41,41135,41135105,경기도,성남시 분당구,서현동
41,41135,41135106,경기도,성남시 분당구,이매동
41,41135,41135107,경기도,성남시 분당구,야탑동
41,41135,41135108,경기도,성남시 분당구,판교동
41,41135,41135109,경기도,성남시 분당구,삼평동
41,41135,41135110,경기도,성남시 분당구,백현동
41,41135,41135111,경기도,성남시 분당구,금곡동
41,41135,41135112,경기도,성남시 분당구,궁내동
41,41135,41135113,경기도,성남시 분당구,동원동
41,41135,41135114,경기도,성남시 분당구,구미동
41,41135,41135115,경기도,성남시 분당구,운중동
41,41135,41135116,경기도,성남시 분당구,대장동
41,41135,41135117,경기도,성남시 분당구,석운동
41,41135,41135118,경기도,성남시 분당구,하산운동
41,41150,41150101,경기도,의정부시,의정부동
41,41150,41150102,경기도,의정부시,호원동
41,41150,41150103,경기도,의정부시,장암동
41,41150,41150104,경기도,의정부시,신곡동
41,41150,41150105,경기도,의정부시,용현동
41,41150,41150106,경기도,의정부시,민락동
41,41150,41150107,경기도,의정부시,낙양동
41,41150,41150108,경기도,의정부시,자일동
41,41150,41150109,경기도,의정부시,금오동
41,41150,41150110,경기도,의정부시,가능동
41,41150,41150111,경기도,의정부시,녹양동
41,41150,41150112,경기도,의정부시,고산동
41,41150,41150113,경기도,의정부시,산곡동
41,41171,41171000,경기도,안양시,만안구
41,41171,41171101,경기도,안양시 만안구,안양동
41,41171,41171102,경기도,안양시 만안구,석수동
41,41171,41171103,경기도,안양시 만안구,박달동
41,41173,41173000,경기도,안양시,동안구
41,41173,41173101,경기도,안양시 동안구,비산동
41,41173,41173102,경기도,안양시 동안구,관양동
41,41173,41173103,경기도,안양시 동안구,평촌동
41,41173,41173104,경기도,안양시 동안구,호계동
41,41192,41192000,경기도,부천시 원미구,
41,41192,41192101,경기도,부천시 원미구,원미동
41,41192,41192102,경기도,부천시 원미구,심곡동
41,41192,41192103,경기도,부천시 원미구,춘의동
41,41192,41192104,경기도,부천시 원미구,도당동
41,41192,41192105,경기도,부천시 원미구,약대동
41,41192,41192106,경기도,부천시 원미구,소사동
41,41192,41192107,경기도,부천시 원미구,역곡동
41,41192,41192108,경기도,부천시 원미구,중동
41,41192,41192109,경기도,부천시 원미구,상동
41,41194,41194000,경기도,부천시 소사구,
41,41194,41194101,경기도,부천시 소사구,소사본동
41,41194,41194102,경기도,부천시 소사구,심곡본동
41,41194,41194103,경기도,부천시 소사구,범박동
41,41194,41194104,경기도,부천시 소사구,괴안동
41,41194,41194105,경기도,부천시 소사구,송내동
41,41194,41194106,경기도,부천시 소사구,옥길동
41,41194,41194107,경기도,부천시 소사구,계수동
41,41196,41196000,경기도,부천시 오정구,
41,41196,41196101,경기도,부천시 오정구,오정동
41,41196,41196102,경기도,부천시 오정구,여월동
41,41196,41196103,경기도,부천시 오정구,작동
41,41196,41196104,경기도,부천시 오정구,원종동
41,41196,41196105,경기도,부천시 오정구,고강동
41,41196,41196106,경기도,부천시 오정구,대장동
41,41196,41196107,경기도,부천시 오정구,삼정동
41,41196,41196108,경기도,부천시 오정구,내동
41,41210,41210101,경기도,광명시,광명동
41,41210,41210102,경기도,광명시,철산동
41,41210,41210103,경기도,광명시,하안동
41,41210,41210104,경기도,광명시,소하동
41,41210,41210105,경기도,광명시,노온사동
41,41210,41210106,경기도,광명시,일직동
41,41210,41210107,경기도,광명시,가학동
41,41210,41210108,경기도,광명시,옥길동
41,41220,41220101,경기도,평택시,서정동
41,41220,41220102,경기도,평택시,장당동
41,41220,41220103,경기도,평택시,모곡동
41,41220,41220104,경기도,평택시,칠괴동
41,41220,41220105,경기도,평택시,칠원동
41,41220,41220106,경기도,평택시,도일동
41,41220,41220107,경기도,평택시,가재동
41,41220,41220108,경기도,평택시,장안동
41,41220,41220109,경기도,평택시,이충동
41,41220,41220110,경기도,평택시,지산동
41,41220,41220111,경기도,평택시,독곡동
41,41220,41220112,경기도,평택시,신장동
41,41220,41220113,경기도,평택시,평택동
41,41220,41220114,경기도,평택시,통복동
41,41220,41220115,경기도,평택시,군문동
41,41220,41220116,경기도,평택시,유천동
41,41220,41220117,경기도,평택시,합정동
41,41220,41220118,경기도,평택시,비전동
41,41220,41220119,경기도,평택시,동삭동
41,41220,41220120,경기도,평택시,세교동
41,41220,41220121,경기도,평택시,지제동
41,41220,41220122,경기도,평택시,신대동
41,41220,41220123,경기도,평택시,소사동
41,41220,41220124,경기도,평택시,용이동
41,41220,41220125,경기도,평택시,월곡동
41,41220,41220126,경기도,평택시,청룡동
41,41220,41220127,경기도,평택시,죽백동
41,41220,41220128,경기도,평택시,고덕동
41,41220,41220250,경기도,평택시,팽성읍
41,41220,41220253,경기도,평택시,안중읍
41,41220,41220256,경기도,평택시,포승읍
41,41220,41220259,경기도,평택시,청북읍
41,41220,41220310,경기도,평택시,진위면
41,41220,41220320,경기도,평택시,서탄면
41,41220,41220330,경기도,평택시,고덕면
41,41220,41220340,경기도,평택시,오성면
41,41220,41220370,경기도,평택시,현덕면
41,41250,41250101,경기도,동두천시,송내동
41,41250,41250102,경기도,동두천시,지행동
41,41250,41250103,경기도,동두천시,생연동
41,41250,41250104,경기도,동두천시,광암동
41,41250,41250105,경기도,동두천시,걸산동
41,41250,41250106,경기도,동두천시,보산동
41,41250,41250107,경기도,동두천시,동두천동
41,41250,41250108,경기도,동두천시,안흥동
41,41250,41250109,경기도,동두천시,상봉암동
41,41250,41250110,경기도,동두천시,하봉암동
41,41250,41250111,경기도,동두천시,탑동동
41,41250,41250112,경기도,동두천시,상패동
41,41271,41271000,경기도,안산시,상록구
41,41271,41271101,경기도,안산시 상록구,일동
41,41271,41271102,경기도,안산시 상록구,이동
41,41271,41271103,경기도,안산시 상록구,사동
41,41271,41271104,경기도,안산시 상록구,본오동
41,41271,41271105,경기도,안산시 상록구,팔곡이동
41,41271,41271106,경기도,안산시 상록구,양상동
41,41271,41271107,경기도,안산시 상록구,부곡동
41,41271,41271108,경기도,안산시 상록구,성포동
41,41271,41271109,경기도,안산시 상록구,월피동
41,41271,41271110,경기도,안산시 상록구,팔곡일동
41,41271,41271111,경기도,안산시 상록구,건건동
41,41271,41271112,경기도,안산시 상록구,사사동
41,41271,41271113,경기도,안산시 상록구,수암동
41,41271,41271114,경기도,안산시 상록구,장상동
41,41271,41271115,경기도,안산시 상록구,장하동
41,41273,41273000,경기도,안산시,단원구
41,41273,41273101,경기도,안산시 단원구,고잔동
41,41273,41273102,경기도,안산시 단원구,와동
41,41273,41273103,경기도,안산시 단원구,신길동
41,41273,41273104,경기도,안산시 단원구,성곡동
41,41273,41273105,경기도,안산시 단원구,원시동
41,41273,41273106,경기도,안산시 단원구,목내동
41,41273,41273107,경기도,안산시 단원구,초지동
41,41273,41273108,경기도,안산시 단원구,원곡동
41,41273,41273109,경기도,안산시 단원구,선부동
41,41273,41273110,경기도,안산시 단원구,대부동동
41,41273,41273111,경기도,안산시 단원구,대부북동
41,41273,41273112,경기도,안산시 단원구,대부남동
41,41273,41273113,경기도,안산시 단원구,선감동
41,41273,41273114,경기도,안산시 단원구,풍도동
41,41273,41273115,경기도,안산시 단원구,화정동
41,41281,41281000,경기도,고양시,덕양구
41,41281,41281101,경기도,고양시 덕양구,주교동
41,41281,41281102,경기도,고양시 덕양구,원당동
41,41281,41281103,경기도,고양시 덕양구,신원동
41,41281,41281104,경기도,고양시 덕양구,원흥동
41,41281,41281105,경기도,고양시 덕양구,도내동
41,41281,41281106,경기도,고양시 덕양구,성사동
41,41281,41281107,경기도,고양시 덕양구,북한동
41,41281,41281108,경기도,고양시 덕양구,효자동
41,41281,41281109,경기도,고양시 덕양구,지축동
41,41281,41281110,경기도,고양시 덕양구,오금동
41,41281,41281111,경기도,고양시 덕양구,삼송동
41,41281,41281112,경기도,고양시 덕양구,동산동
41,41281,41281113,경기도,고양시 덕양구,용두동
41,41281,41281114,경기도,고양시 덕양구,벽제동
41,41281,41281115,경기도,고양시 덕양구,선유동
41,41281,41281116,경기도,고양시 덕양구,고양동
41,41281,41281117,경기도,고양시 덕양구,대자동
41,41281,41281118,경기도,고양시 덕양구,관산동
41,41281,41281119,경기도,고양시 덕양구,내유동
41,41281,41281120,경기도,고양시 덕양구,토당동
41,41281,41281121,경기도,고양시 덕양구,내곡동
41,41281,41281122,경기도,고양시 덕양구,대장동
41,41281,41281123,경기도,고양시 덕양구,화정동
41,41281,41281124,경기도,고양시 덕양구,강매동
41,41281,41281125,경기도,고양시 덕양구,행주내동
41,41281,41281126,경기도,고양시 덕양구,행주외동
41,41281,41281127,경기도,고양시 덕양구,신평동
41,41281,41281128,경기도,고양시 덕양구,행신동
41,41281,41281129,경기도,고양시 덕양구,화전동
41,41281,41281130,경기도,고양시 덕양구,현천동
41,41281,41281131,경기도,고양시 덕양구,덕은동
41,41281,41281132,경기도,고양시 덕양구,향동동
41,41285,41285000,경기도,고양시,일산동구
41,41285,41285101,경기도,고양시 일산동구,식사동
41,41285,41285102,경기도,고양시 일산동구,중산동
41,41285,41285103,경기도,고양시 일산동구,정발산동
41,41285,41285104,경기도,고양시 일산동구,장항동
41,41285,41285105,경기도,고양시 일산동구,마두동
41,41285,41285106,경기도,고양시 일산동구,백석동
41,41285,41285107,경기도,고양시 일산동구,풍동
41,41285,41285108,경기도,고양시 일산동구,산황동
41,41285,41285109,경기도,고양시 일산동구,사리현동
41,41285,41285110,경기도,고양시 일산동구,지영동
41,41285,41285111,경기도,고양시 일산동구,설문동
41,41285,41285112,경기도,고양시 일산동구,문봉동
41,41285,41285113,경기도,고양시 일산동구,성석동
41,41287,41287000,경기도,고양시,일산서구
41,41287,41287101,경기도,고양시 일산서구,일산동
41,41287,41287102,경기도,고양시 일산서구,주엽동
41,41287,41287103,경기도,고양시 일산서구,탄현동
41,41287,41287104,경기도,고양시 일산서구,대화동
41,41287,41287105,경기도,고양시 일산서구,덕이동
41,41287,41287106,경기도,고양시 일산서구,가좌동
41,41287,41287107,경기도,고양시 일산서구,구산동
41,41287,41287108,경기도,고양시 일산서구,법곳동
41,41290,41290101,경기도,과천시,관문동
41,41290,41290102,경기도,과천시,문원동
41,41290,41290103,경기도,과천시,갈현동
41,41290,41290104,경기도,과천시,막계동
41,41290,41290105,경기도,과천시,과천동
41,41290,41290106,경기도,과천시,주암동
41,41290,41290107,경기도,과천시,중앙동
41,41290,41290108,경기도,과천시,원문동
41,41290,41290109,경기도,과천시,별양동
41,41290,41290110,경기도,과천시,부림동
41,41310,41310101,경기도,구리시,갈매동
41,41310,41310102,경기도,구리시,사노동
41,41310,41310103,경기도,구리시,인창동
41,41310,41310104,경기도,구리시,교문동
41,41310,41310105,경기도,구리시,수택동
41,41310,41310106,경기도,구리시,아천동
41,41310,41310107,경기도,구리시,토평동
41,41360,41360101,경기도,남양주시,호평동
41,41360,41360102,경기도,남양주시,평내동
41,41360,41360103,경기도,남양주시,금곡동
41,41360,41360104,경기도,남양주시,일패동
41,41360,41360105,경기도,남양주시,이패동
41,41360,41360106,경기도,남양주시,삼패동
41,41360,41360108,경기도,남양주시,수석동
41,41360,41360109,경기도,남양주시,지금동
41,41360,41360110,경기도,남양주시,도농동
41,41360,41360111,경기도,남양주시,별내동
41,41360,41360112,경기도,남양주시,다산동
41,41360,41360250,경기도,남양주시,와부읍
41,41360,41360253,경기도,남양주시,진접읍
41,41360,41360256,경기도,남양주시,화도읍
41,41360,41360259,경기도,남양주시,진건읍
41,41360,41360262,경기도,남양주시,오남읍
41,41360,41360265,경기도,남양주시,퇴계원읍
41,41360,41360310,경기도,남양주시,별내면
41,41360,41360340,경기도,남양주시,수동면
41,41360,41360360,경기도,남양주시,조안면
41,41370,41370101,경기도,오산시,오산동
41,41370,41370102,경기도,오산시,부산동
41,41370,41370103,경기도,오산시,원동
41,41370,41370104,경기도,오산시,궐동
41,41370,41370105,경기도,오산시,청학동
41,41370,41370106,경기도,오산시,가장동
41,41370,41370107,경기도,오산시,금암동
41,41370,41370108,경기도,오산시,수청동
41,41370,41370109,경기도,오산시,은계동
41,41370,41370110,경기도,오산시,내삼미동
41,41370,41370111,경기도,오산시,외삼미동
41,41370,41370112,경기도,오산시,양산동
41,41370,41370113,경기도,오산시,세교동
41,41370,41370114,경기도,오산시,지곶동
41,41370,41370115,경기도,오산시,서랑동
41,41370,41370116,경기도,오산시,서동
41,41370,41370117,경기도,오산시,벌음동
41,41370,41370118,경기도,오산시,두곡동
41,41370,41370119,경기도,오산시,탑동
41,41370,41370120,경기도,오산시,누읍동
41,41370,41370121,경기도,오산시,가수동
41,41370,41370122,경기도,오산시,고현동
41,41370,41370123,경기도,오산시,청호동
41,41370,41370124,경기도,오산시,갈곶동
41,41390,41390101,경기도,시흥시,대야동
41,41390,41390102,경기도,시흥시,신천동
41,41390,41390103,경기도,시흥시,방산동
41,41390,41390104,경기도,시흥시,포동
41,41390,41390105,경기도,시흥시,미산동
41,41390,41390106,경기도,시흥시,은행동
41,41390,41390107,경기도,시흥시,안현동
41,41390,41390108,경기도,시흥시,매화동
41,41390,41390109,경기도,시흥시,도창동
41,41390,41390110,경기도,시흥시,금이동
41,41390,41390112,경기도,시흥시,과림동
41,41390,41390113,경기도,시흥시,계수동
41,41390,41390117,경기도,시흥시,화정동
41,41390,41390118,경기도,시흥시,능곡동
41,41390,41390119,경기도,시흥시,하중동
41,41390,41390120,경기도,시흥시,하상동
41,41390,41390121,경기도,시흥시,광석동
41,41390,41390122,경기도,시흥시,물왕동
41,41390,41390123,경기도,시흥시,산현동
41,41390,41390124,경기도,시흥시,조남동
41,41390,41390125,경기도,시흥시,논곡동
41,41390,41390126,경기도,시흥시,목감동
41,41390,41390127,경기도,시흥시,거모동
41,41390,41390128,경기도,시흥시,군자동
41,41390,41390129,경기도,시흥시,장현동
41,41390,41390130,경기도,시흥시,장곡동
41,41390,41390131,경기도,시흥시,월곶동
